name,x,y,z,vx,vy,vz,inclination,eccentricity,RAAN,argument_of_perigee,mean_anomaly,mean_motion,collision_label
SAT-63013,-6266.462608487115,2200.202357584096,-1112.057142701274,-1.0928619617941626,-5.670479343694527,-5.087583619568979,42.9991,0.000109,337.2013,342.8091,17.2739,15.70910069,0
SAT-63014,695.1154783254609,5041.565821104225,4396.098638269716,-7.210592022629764,2.2737590152168194,-1.463948448375093,42.9996,0.0001315,339.6286,255.98260000000002,104.08950000000002,15.71033355,0
SAT-63015,4883.430772619614,-4450.990837742877,-1302.680666750497,4.59817304318377,3.5782856957632787,5.027666803708837,42.9999,0.0002059,336.2188,230.6701,129.3984,15.70882932,0
SAT-63016,-1034.17252818939,-4941.425402431119,-4459.1237545593785,7.134694815961457,-2.5955172995528013,1.2222558222080133,43.0002,9.65e-05,336.304,267.2013,92.8745,15.70861903,0
SAT-63017,-2300.1571807537707,5391.864239043651,3303.0905807822996,-6.758062959981617,-0.6515194125647552,-3.632579818302183,43.0012,0.000162,337.2836,257.0876,102.9811,15.70922524,0
SAT-63018,2089.1223171721394,5775.237504039027,-3062.8158361253486,-5.173805357724478,3.9643938162622425,3.9499763320246455,43.0004,0.0001551,108.8917,255.59689999999998,104.4711,15.276092460000001,0
SAT-63019,3009.2622447207586,-5973.841257767083,-1532.3237759583408,4.589435117302419,3.5718742435551936,-4.929491715799818,42.9952,6.1e-05,109.0579,288.5069,71.5716,15.276008539999998,0
SAT-63020,3645.1935632708464,4073.025163750214,-4150.072699587875,-3.9726677057140387,6.030634243812686,2.4308977167129977,42.9989,0.000198,106.706,281.414,78.6489,15.275665550000001,0
SAT-63021,4686.581652790497,1850.8659323720549,-4659.252707650798,-2.2577803611091083,7.251011303321193,0.6090757341074083,43.0022,0.0002424,106.7344,256.3498,103.7084,15.27599488,0
SAT-63022,1304.1708414772722,-6732.865299325646,186.91945622761028,5.491422634291466,0.9136804208566396,-5.212327757705706,42.9969,7.67e-05,107.2436,254.30289999999997,105.7738,15.275966309999998,0
SAT-63023,-4913.838760320054,2642.8423147144963,3983.9127750967755,-1.508546200887677,-6.954646735344517,2.7462049747741157,43.0025,9.83e-05,106.5449,285.2012,74.8731,15.27611777,0
SAT-63024,-5072.998706609589,214.06289770682,4606.304675959979,0.556120381345524,-7.545625485520112,0.9613351946996828,43.0043,0.0001846,106.51020000000001,273.3856,86.6785,15.275829019999998,0
SAT-63025,-3842.405891220188,-3764.353183371066,4248.84464562985,3.721611563012554,-6.285792357382723,-2.1984411749150987,43.0003,7.83e-05,108.3056,179.6399,180.4453,15.27603229,0
SAT-63027,-310.6900046630768,6765.981734114597,821.3448747999288,-3.9092209772248614,-0.9796335180215978,6.502269258159163,58.999700000000004,0.0009443,92.2222,30.392100000000003,329.7701,15.38674012,0
SAT-63029,-6643.143651996601,-1683.5195832117286,59.72113413022381,1.062873021773152,-4.444010645748752,-6.11007196351846,53.1608,0.0002018,19.2227,104.3641,255.7584,15.302269200000001,0
SAT-63030,-3899.788966230648,-4081.8629023214853,-3893.982970848673,6.058831090666987,-1.6872094786526535,-4.304162380412578,53.1607,0.000118,19.8805,69.1267,290.986,15.30184658,0
SAT-63031,-6618.31532754438,-1200.973209606478,-1326.0264824930275,1.9748572526789046,-4.37622237636547,-5.9257226892780155,53.1617,0.0001389,6.7277,72.5795,287.5358,15.302047599999998,0
SAT-63032,2050.006419575454,-3874.763445793627,-5275.012430256623,7.264925825192942,1.5542181786223328,1.683267289802347,53.1595,0.0001211,7.0257,64.1148,295.9977,15.30149677,0
SAT-63033,-2761.560286068961,3698.164577343343,5055.887702067085,-6.982517543380737,-1.9959510610297486,-2.347991306236517,53.1615,0.0001248,6.8195,98.6919,261.4223,15.30250709,0
SAT-63034,-78.2167817469449,4105.099593689936,5477.095338068828,-7.6285306973608344,-0.2221275910937073,0.05679186154325561,53.1631,0.0001229,7.446699999999999,120.5516,239.5606,15.302444970000002,0
SAT-63035,6840.357083125966,391.25246088537995,176.7614669538562,-0.42612424943587557,4.55658309715398,6.104311758462908,53.1603,0.0001216,7.551400000000001,84.31000000000002,275.8039,15.30211611,0
SAT-63036,2684.029722389989,3839.804494007458,4991.919737156913,-7.019646288048316,1.632269291211223,2.512759425599064,53.1613,0.0001562,7.4777,58.9986,301.1168,15.30171581,0
SAT-63037,6412.897934046085,1595.2686567967592,1808.8418583856153,-2.684607744881014,4.218418072626146,5.764851190007118,53.1609,0.0001318,6.9228,77.5756,282.5392,15.30203413,0
SAT-63038,4937.826522906576,2960.890819134731,3708.108924436567,-5.2892524371309175,3.1743162554223314,4.494393669170838,53.1607,0.0001325,7.5013,72.6162,287.4983,15.30200228,0
SAT-63039,5789.030552887707,2330.9642833056387,2823.6606845670285,-4.080326985353285,3.769931566039064,5.233099612060384,53.1602,0.0001179,7.5164,70.1556,289.9572,15.3021831,0
SAT-63040,-2092.4964149349935,3865.008288778923,5248.49053423432,-7.2648145750600674,-1.5558926104925301,-1.7465445475363464,53.1624,0.0001165,6.8208,108.5894,251.5233,15.301998510000002,0
SAT-63041,2006.9139150501521,3972.308783984329,5201.654965306888,-7.2945775727807725,1.1748915483000528,1.9124370544018061,53.162,0.0001111,6.8595,81.8955,278.2172,15.30208198,0
SAT-63042,-6125.746950821149,-1966.3607857588565,-2371.3293203077624,3.416033692036076,-4.0188549035900145,-5.506098792718226,53.1609,0.0001097,6.4041,78.7915,281.3209,15.30205425,0
SAT-63043,-2724.7721896507205,-4302.971137004817,-4593.028679407578,6.805955666513038,-0.7432691776718121,-3.344316553176075,53.1608,0.0001075,20.4718,93.3748,266.7375,15.302012880000001,0
SAT-63044,-4907.964715907876,-3660.314121513073,-3088.0650610386697,5.095404443129129,-2.5797191513541367,-5.049387626926298,53.161,0.000109,19.1848,81.1391,278.9733,15.30219424,0
SAT-63045,770.4479878168676,4291.002381549817,5277.990581041504,-7.421379867484938,-0.6911758805447084,1.6411154954265212,53.15970000000001,0.0001185,19.3365,87.3359,272.7777,15.30194696,0
SAT-63046,-3848.8591197447454,-3478.817781250096,-4485.6741493061,6.303092363702162,-2.444675573643281,-3.5146728872052844,53.1595,0.0001271,6.6805,44.4989,315.6113,15.30235832,0
SAT-63047,3285.5529092298416,3679.058243706136,4748.259122570772,-6.695036009246593,2.0402346989393787,3.0435444351365457,53.1612,0.0001114,6.8763,89.2524,270.8604,15.30205034,0
SAT-63048,4988.484038210552,-2696.487620534423,-3856.267450778902,5.221905844609832,3.45881899945259,4.3426714515438105,53.1604,0.0001433,6.9946,65.9651,294.15,15.30211455,0
SAT-63049,-761.6274047515811,-4305.301463390989,-5284.678943327717,7.40012500186505,0.7218118089181239,-1.6556183508318953,53.162,0.0001422,20.4524,83.0807,277.0356,15.30203684,0
SAT-63050,6323.522599345418,2449.5801170650398,987.0070946825339,-2.491342771685135,3.9864866693681082,6.010078912557793,53.161,0.0001224,19.7084,90.2624,269.8517,15.30195415,0
SAT-63051,6253.927505260197,-471.6103939329273,-2771.6377809357336,2.693735541754576,4.803595173079051,5.2724342081854845,53.1603,0.0001281,19.7651,73.1228,286.9913,15.3020058,0
SAT-63052,6293.722277689425,-945.665092245015,-2202.6203181110463,-0.6933035533247152,6.117779029817655,-4.6157794119493785,43.0003,0.0001562,155.39,260.7886,99.2805,15.708209639999998,0
SAT-63053,5757.036718460555,-3490.5747070136244,111.52945821339681,2.993370795019478,4.75934377158293,-5.257494555496097,42.9996,0.0001456,155.4318,297.1434,62.9285,15.70832795,0
SAT-63054,-5749.622548493618,3495.822134177229,-168.58325735599007,-3.0325170638445327,-4.73895112343321,5.2577842490138105,43.0019,0.000568,155.6893,305.1906,54.8429,15.708286739999998,0
SAT-63055,-658.3259833342737,5367.54472843867,-4007.96399666237,-7.178300351699861,1.0381791611740812,2.5735763875826354,42.9996,0.0007349,154.875,305.2319,54.786,15.71096499,0
SAT-63056,-5176.087414487253,-1828.1569536628663,3892.1205145248123,4.167089739960827,-5.840818923068681,2.7922211078230483,42.9995,0.000201,154.8337,283.4725,76.5918,15.70877397,0
SAT-63057,3650.6786067483686,-5112.889921542637,2418.2227975414,5.906486269194094,2.0955429653952087,-4.4706469431029845,43.0,0.0002376,155.0862,291.4957,68.5657,15.70835687,0
SAT-63058,-3635.8200018869275,5107.11208668339,-2462.2102516428345,-5.928091923017569,-2.08356683774044,4.440708043046654,42.9993,0.0001158,154.5777,314.4151,45.6622,15.708573469999997,0
SAT-63059,-6294.708174763113,879.0166659015684,2214.4369214034796,0.7726223491551127,-6.120622128589653,4.606955516874964,42.9982,0.0001155,156.4066,226.8676,133.2095,15.709878,0
SAT-63060,-2619.396159834638,-4161.432596860099,4590.73574059562,6.587096210991681,-3.9841689690909523,0.14751529719007647,43.0006,0.00014,155.555,310.3094,49.7651,15.70839192,0
SAT-63061,-5485.812189180851,-1356.9219824527195,3654.1708189450815,3.6135074226399175,-6.006250675153384,3.1852639937678506,42.9981,9.18e-05,155.6024,247.0274,113.0496,15.7089115,0
SAT-63062,583.4760630014434,-5343.976459531258,4047.7399299867584,7.202857255389707,-1.101143080052935,-2.4850371242972913,43.0001,0.0002068,154.3611,295.8947,64.1708,15.709065720000002,0
SAT-63063,5129.9747043974985,1878.835960006949,-3937.8688926733203,-4.2202385802128015,5.831932178979916,-2.711407386527644,43.0002,0.0005489,155.7212,297.9064,62.1248,15.70848634,0
SAT-63064,2481.534587546242,4249.939271822173,-4597.853809394629,-6.634759593877696,3.887647223986541,0.010417198686375159,42.9987,0.0002146,155.6761,183.0847,177.0007,15.710957670000003,0
SAT-63065,-345.9359479750248,-6818.824443002192,-679.7570013608216,5.5826804518490505,-0.7910235818644822,5.1334221879770485,43.0031,0.0001621,280.5982,264.6856,95.3811,15.275870109999998,0
SAT-63066,5016.922782724474,326.732572859856,4661.370861687295,-0.45142429195284384,7.612819384579872,-0.04670406086573565,43.004,0.0002598,280.4558,281.1156,78.9403,15.275332850000002,0
SAT-63067,-4918.048097571201,1764.952799524475,-4450.926639129887,-1.2306699198055926,-7.354910126417495,-1.5572336508345421,42.9985,9.21e-05,277.4115,281.1086,78.9662,15.275738349999997,0
SAT-63068,-4371.769576400335,-3188.0520390770157,-4221.446647854376,2.7827713513889116,-6.740618992270092,2.209038579316343,43.0038,0.0002387,280.6723,256.9508,103.1078,15.276034119999998,0
SAT-63069,-3191.5546607078677,-5144.39250821692,-3232.5927770580442,4.329829155807666,-5.03433429839076,3.7403078730317065,43.0019,0.0001471,277.3247,266.3448,93.7236,15.27589747,0
SAT-63070,14.433186355828278,6847.665625545773,421.59877611511325,-5.599015594538245,0.3353220281371712,-5.166789893190068,42.9966,7.92e-05,277.5186,287.8426,72.2339,15.275877870000002,0
SAT-63071,-4731.22537465608,2345.8916475246338,-4384.844325989897,-1.907087763631464,-7.159070674455357,-1.7731951097389302,42.99640000000001,6.11e-05,273.9432,293.1267,66.952,15.275999580000002,0
SAT-63072,-2900.01770234576,5759.201307631888,-2348.3921079753195,-4.578096622289045,-4.12996378667024,-4.482382699230278,42.9994,0.0001405,277.4637,261.2328,98.8364,15.27594587,0
SAT-63073,3092.659933183818,-5226.447972788404,3183.5594541909686,4.419172550325179,4.929411935503212,3.7892696050145345,43.0011,0.0001346,273.5943,290.6104,69.4603,15.276008539999998,0
SAT-63074,4338.7283398809595,-3673.4412390707726,3832.941548680259,2.835284195529022,6.436406398178273,2.951604805213771,43.0027,0.0001344,280.5014,260.4742,99.5957,15.275757249999998,0
SAT-63075,42136.459237988034,-1670.985025632384,-75.253803864811,0.12220140616132627,3.0719050011270106,-0.0015339159805173115,0.0728,0.0001736,261.5106,322.7241,259.613,1.00270773,0
SAT-63077,4313.205345123448,5444.6250704626,293.72170554455823,-2.210555809109695,1.3600770338414192,7.115615846311905,70.0006,0.0002985,53.2258,272.7732,87.3085,14.98340605,0
SAT-63078,4283.535024621394,5462.230690117797,389.8305614210369,-2.279349548245485,1.2727619296804316,7.109847941146078,70.0003,0.000304,53.2206,266.519,93.5621,14.98336125,0
SAT-63079,-4769.597420221955,-4593.927667510285,2112.1782852044216,0.32180808490928875,-3.4432957859330706,-6.739279033862226,70.0015,0.0003004,52.9497,275.7827,84.2989,14.98334631,0
SAT-63080,2032.7627924091191,-1248.8316601379836,-6532.65406006051,4.681120637471553,5.930757037291352,0.32275864184428754,70.0008,0.0003064,53.2783,269.9697,90.1111,14.98338009,0
SAT-63081,3581.2653892842222,1027.759300194017,-5873.622359833894,3.4154909520655163,5.9789912917355075,3.1286464738538626,70.0007,0.0002068,53.2672,257.7153,102.37750000000001,14.98391428,0
SAT-63082,-221.26860703009774,3236.435290586185,6140.855837011755,-5.1927638669024905,-4.95448775999225,2.4193543201774093,70.0004,0.0002345,53.1748,263.4383,96.6509,14.983310509999999,0
SAT-63083,1546.6375523793886,4683.534881369244,4891.827430250232,-4.916087199026773,-3.3124595153545617,4.716007471172186,70.0012,0.0002299,53.1959,275.9072,84.1825,14.983592749999998,0
SAT-63084,-2091.930409978432,1169.9719137036755,6517.968640225853,-4.6739681755065,-5.943250107502732,-0.43260943345149383,70.0017,0.0002825,53.1635,269.0461,91.0374,14.9834244,0
SAT-63085,3505.5217700626285,896.2431167785562,-5939.881949545156,3.507768386630912,6.004254027474952,2.975443886996528,69.9983,0.0003127,55.7879,259.2027,100.8781,14.98305355,0
SAT-63086,-296.06497391259774,3164.76494136553,6175.412499175853,-5.18810034971348,-5.008670459402189,2.314021752618931,70.0009,0.0002983,53.174,271.024,89.0577,14.98333402,0
SAT-63087,4756.455105303274,4603.241267306739,-2131.801782132013,-0.32510875584077553,3.4490627843765482,6.7322783126219985,70.0007,0.0003133,53.2361,266.7083,93.3717,14.98327823,0
SAT-63088,-1627.3513902166883,-4724.8430683592405,-4836.663305079224,4.8964397346669735,3.2156732294141723,-4.7894101985646635,70.001,0.0003164,52.9111,273.3454,86.7343,14.98303262,0
SAT-63089,1617.3789836084172,4730.620645337908,4823.952184685958,-4.889196772506202,-3.231501525104491,4.79873739478506,70.0003,0.0002986,53.0222,273.9382,86.1436,14.98336601,0
SAT-63090,310.0126783094688,-3146.7100521327893,-6194.59967267241,5.196256508288955,5.000045517852136,-2.279925162072758,70.0019,0.0002528,52.8968,268.9196,91.1674,14.983606319999998,0
SAT-63091,-1550.4592661028553,-4673.653439087471,-4911.18061280823,4.926069454028191,3.302586935529107,-4.698769959556877,70.0008,0.0003105,52.9085,269.4763,90.604,14.983384199999998,0
SAT-63092,-4292.3442089461105,-5453.554900815443,-421.266438919532,2.290627007919447,-1.2603424134277261,-7.107919412008443,70.0011,0.0002827,52.9407,270.2198,89.8637,14.98331392,0
SAT-63093,-3572.163392448595,-1000.2521242364521,5872.583756999616,-3.453159794856717,-5.978522801425569,-3.11322200649629,70.0007,0.0003279,53.1498,271.7561,88.3223,14.983266699999998,0
SAT-63094,4508.237045363059,3043.091108769816,-4333.63538073441,1.6776372835184037,5.103405286133968,5.330258877661806,70.0003,0.0003199,53.2516,270.349,89.7303,14.98355637,0
SAT-63095,3156.411146962129,5491.684687756014,2860.058283799484,-3.8948656496599185,-1.1047283470868479,6.402377607673503,70.0002,0.0003188,53.2037,271.6647,88.4147,14.983349500000001,0
SAT-63096,2110.262345448201,-1149.6433810096405,-6525.554272547705,4.640268242971921,5.954993727892473,0.45362412359562493,70.0009,0.0004379,53.2765,310.4697,49.608,14.984280169999998,0
SAT-63097,-3162.068895007092,-5480.1782099066895,-2886.7483426625704,3.9061122496501812,1.1084101490799914,-6.38898056118032,70.0017,0.0002685,52.9242,276.6684,83.4169,14.98348107,0
SAT-63098,-4518.572554023263,-3034.665384131235,4318.544560569006,-1.691596662981838,-5.097953132571686,-5.340998675206057,70.0009,0.0003063,52.9603,270.9359,89.1449,14.983351899999999,0
SAT-63104,5791.23651690333,3000.9986907579128,1667.7004832749747,-3.7878914205315453,4.577859607335684,4.894706375360275,42.9993,0.0002474,17.0555,240.6951,119.36690000000002,15.70898325,0
SAT-63105,-5454.559676210602,2321.878846398449,3183.5458633546195,-4.37840800602337,-5.0803022181393755,-3.783260356964269,42.9988,7.21e-05,18.1731,353.9556,6.1303,15.708949099999998,0
SAT-63106,-5769.241541994618,1924.7263325296421,2881.793132465991,-3.815130977958157,-5.292516241987956,-4.088577605422014,43.0001,0.0001103,18.1645,310.4598,49.6173,15.708975950000001,0
SAT-63107,5771.18250447054,-1954.0786271364098,-2870.6236606252114,3.8211553070293514,5.269651075457121,4.101001280517229,42.9979,7.01e-05,17.5283,273.7815,86.2973,15.70900583,0
SAT-63108,-3338.007199164725,-4625.066505912334,-3582.394579943425,6.592388346253986,-2.21327037572718,-3.287991438108329,42.9988,0.0001292,17.6491,252.1352,107.9375,15.70902543,0
SAT-63109,-5763.063484745827,-3054.223038134272,-1676.2684826226161,3.8273347219602183,-4.543988254285756,-4.891729059279971,42.9993,0.0001529,18.0765,271.7902,88.279,15.70896399,0
SAT-63110,3389.2600951548025,-3964.0170313998206,-4261.71432887077,6.5596223499171025,3.5030297534961305,1.9612849792235674,42.9998,0.0001383,17.9487,347.5918,12.4915,15.709246939999998,0
SAT-63111,-6664.093702076867,-666.4828485120549,684.582080697689,0.02823977714264012,-5.68088963275364,-5.195855487250342,42.9987,4.99e-05,18.1198,314.3983,45.6844,15.709056909999997,0
SAT-63112,-3306.788700578405,3991.8991773040957,4289.323364267073,-6.614940835810538,-3.469069511417449,-1.8672165048802922,42.9996,0.000173,17.8201,249.7703,110.2979,15.708861980000002,0
SAT-63113,18.684471073944287,-4972.988730020027,-4544.3015939263805,7.613770232014575,0.7382911756851097,-0.7764650776052113,42.9993,7.45e-05,17.99,11.585,348.5035,15.70892842,0
SAT-63114,6669.433007441177,664.0229342844963,-638.893094377112,-0.07011976110374933,5.672067196148051,5.203862477022786,42.9994,0.0002048,17.8612,266.6335,93.4299,15.70934457,0
SAT-63115,3377.238684466157,4592.484052941649,3575.9473155409687,-6.580042767525853,2.2684615805790056,3.2922291769161354,42.9992,0.0001251,17.0083,267.5033,92.5692,15.708746269999999,0
SAT-63116,5.077627134880042,4965.24251379097,4540.019019093873,-7.6296109296320065,-0.6940652660068549,0.7634425159938099,42.9999,0.0002436,19.2601,197.8259,162.2523,15.70891128,0
SAT-63117,-6070.731466707783,1161.7393555377691,2950.2806296918593,0.7421828609758598,-6.429778440301539,4.046651354289299,43.0004,0.0002059,144.5151,6.222600000000001,353.8652,15.297414250000001,0
SAT-63118,100.73408810934504,5585.544958517953,-3986.5873227204065,-6.799664578070056,2.077455616973,2.740471628204057,43.0027,0.0001645,143.1605,270.3461,89.7202,15.27604278,0
SAT-63119,3167.403980645211,3971.118243878777,-4614.146235148025,-5.350664357897765,5.34466968017024,0.9272028076904925,43.0037,0.0003039,131.5552,271.4639,88.5865,15.275741459999999,0
SAT-63120,3625.4675083626526,3474.5867074208422,-4678.219200050181,-5.485618044442552,5.276151155445737,-0.3322722673658917,43.0038,0.0001992,142.8359,273.7743,86.28810000000001,15.275844039999999,0
SAT-63121,-3901.165851815238,-3185.8539444779635,4649.921065865626,5.230867230599233,-5.51799884345016,0.6069953205450308,42.9985,0.0001149,142.591,287.4843,72.5883,15.27606695,0
SAT-63122,6049.00381627077,-2675.520272808944,-1829.0271941967087,1.1234131826188554,5.816374915992002,-4.797937115448934,43.0026,0.0003539,145.141,289.7439,70.3031,15.2762755,0
SAT-63123,5167.694006973391,1521.061616035837,-4251.922819446183,-3.6610592767206134,6.312336172274015,-2.193195647436029,43.0034,0.0002093,144.7073,239.69280000000003,120.37160000000002,15.27572356,0
SAT-63124,4346.002873598215,-5210.0309066879745,1013.2397297679809,4.812503161833895,3.0180290247444006,-5.088792256853248,43.0019,0.000163,144.8189,274.6196,85.4469,15.27608597,0
SAT-63125,-5566.552463951588,2130.7299843598307,3431.9853307891267,3.921107789067621,-0.2926697920350619,6.520686004108274,97.3371,3.94e-05,163.1976,122.52259999999998,237.60490000000001,15.215584990000002,0
SAT-63126,-5758.977110962935,2136.011607060749,3096.592967968553,3.5701561908178316,-0.156038797452607,6.72329613202963,97.339,0.0001011,163.3252,145.82540000000003,214.30470000000003,15.21533477,0
SAT-63130,-11952.75583276026,-8375.120108311501,20922.99926267463,-0.13328228308839254,-3.639507646338091,-1.535779537638829,65.00430000000001,0.0007923,77.3991,230.58029999999997,129.4286,2.13103094,0
SAT-63132,-5150.542777486108,2053.3599615358576,3812.6715979966725,-4.402604805537535,-5.594869360521597,-2.9308196828817206,42.9998,0.0004276,31.3786,233.31790000000004,126.7296,15.70871217,0
SAT-63133,5901.903106885035,3226.2385079484607,293.94048105778415,-2.904885267965444,4.826370393790037,5.247529629421868,42.9991,0.0002013,32.697500000000005,275.08070000000004,84.98300000000002,15.70849762,0
SAT-63134,-2665.27243377974,4151.253519971729,4572.91158431714,-6.6911419957098985,-3.7807986326070804,-0.46551329828269117,42.9992,0.0002305,31.8037,291.4633,68.5989,15.711624900000002,0
SAT-63135,715.1874506615728,5261.220310215456,4131.158764384305,-7.3055434913355555,-0.811975329382407,2.2934128230481385,42.9993,0.0001296,31.846,276.2153,83.8567,15.709111459999999,0
SAT-63136,3738.7929115028705,4941.480007564998,2625.693130507943,-5.978435057515613,2.2232163717887015,4.312662323488617,42.9992,0.0001546,33.8049,208.8785,151.1997,15.7098699,0
SAT-63137,4772.985022603884,-2520.643140893483,-4029.994794657285,4.944128547471347,5.320968565606377,2.52858267786596,42.9999,0.0001748,33.044,256.3347,103.7326,15.708582400000001,0
SAT-63138,-3857.633403693947,-4885.78769779122,-2570.8685633258724,5.8865406070905815,-2.358312183464763,-4.3575045455185135,42.9991,0.0001319,30.8644,254.799,105.27320000000002,15.70887586,0
SAT-63139,-5907.228003284746,-3214.310507439803,-330.7821421541087,2.9131217899529562,-4.823454008008875,-5.244421135026673,42.9992,0.000141,30.907200000000003,258.7129,101.358,15.70909011,0
SAT-63140,2562.4648384218012,-4218.04284407389,-4583.81947857096,6.748421384850354,3.66486678394198,0.4006626638988835,43.0006,0.0001292,31.1611,279.389,80.6832,15.709178350000002,0
SAT-63141,-792.2010705897792,-5265.894450107275,-4125.534973590673,7.297430360844192,0.7178670245960432,-2.3186980544721405,42.9995,0.0001317,30.819400000000005,267.7298,92.3418,15.70869462,0
SAT-63142,6403.902185424887,678.2897788925578,-1968.730601699926,0.8218887494864988,5.998433023114098,4.750665975322803,42.9997,0.0001436,31.075199999999995,271.8027,88.2676,15.70905794,0
SAT-63143,5163.130414936239,-2066.149266334884,-3800.547889383311,4.403744883958919,5.5700103390297695,2.9563645114563615,42.9998,0.0001179,31.1176,250.6671,109.4069,15.708964539999998,0
SAT-63144,-6387.08353958203,-661.7646800441406,2020.5086262909672,-0.8757829614343339,-6.017929114769626,-4.721176554863078,42.9998,0.0001934,31.332400000000003,278.4854,81.5794,15.70897582,0
SAT-63145,-2012.1127950870114,5763.860127326178,-3135.089143661636,-6.562054188110983,-0.18726687716095608,3.871698959961234,42.994,0.00013,146.6828,281.7192,78.3513,15.27572227,0
SAT-63146,635.4477316560533,-5471.404002581619,4080.872099291411,7.108154181703871,-1.0797312687895195,-2.5493583253229355,42.9972,0.0001476,154.8539,207.67990000000003,152.3974,15.2760838,0
SAT-63147,-964.513313135388,-5061.30585174569,4522.843767707904,7.062432476811912,-2.5474884533487567,-1.341694525335053,43.0036,0.0001932,153.4255,269.2862,90.7769,15.27573548,0
SAT-63148,-2105.945851292414,-4612.520678927414,4614.665131289734,6.518491888430971,-3.859457088996888,-0.8799802834670194,43.0007,0.0002722,147.9749,286.8336,73.2217,15.276092920000002,0
SAT-63149,3726.8105600740996,-5445.2858741444015,1877.6977245463825,5.546466738269497,2.144660354916551,-4.773259413157293,42.9996,0.0004098,148.2696,287.6349,72.4055,15.27608269,0
SAT-63150,-4099.163622594602,-3029.711656788826,4584.224878543432,5.219244297595757,-5.460562769840593,1.0560233499759986,42.9985,0.00015,146.5265,276.4504,83.6177,15.27562879,0
SAT-63151,3781.813513408232,3350.1250134695974,-4646.28211013233,-5.4850426381257185,5.241167515250369,-0.6866063248204044,42.9966,8.68e-05,147.74900000000002,212.099,147.9809,15.275987009999998,0
SAT-63152,-1717.5695659747905,-4750.897959455436,4633.4337916853065,6.882899380710093,-3.2043909620008835,-0.7326346039428862,43.0002,0.000107,155.226,259.3,100.7731,15.276089700000002,0
SAT-63153,-955.8294822267618,3019.363878832012,6134.624341492787,4.040524995711627,-5.509591243709116,3.326608812374817,97.4669,0.0010573,121.7522,123.7501,236.47370000000004,15.100754769999998,0
SAT-63157,39965.22802901649,-13343.008437523702,-238.46526719669848,0.9742576425214746,2.91854205839569,-0.005958554070160136,0.1714,0.0006902,88.9178,255.9309,138.6848,1.00274217,0
SAT-63159,-912.6268492604286,1188.7839238948416,7296.746040249661,-4.907535866586429,5.215973045391949,-1.457103214783121,88.9787,0.0013813,313.4213,304.9895,54.9958,13.51003158,0
SAT-63160,-5073.931724890359,5451.3357423178295,-213.86115009682993,0.0317667053276915,-0.24581186916478262,-7.311356108770595,88.9787,0.000176,313.3118,73.3923,286.7421,13.51001116,0
SAT-63161,-2353.4605583502575,2318.185303213273,-6676.233225693978,4.437879487105241,-4.827452156488386,-3.2307688401899832,88.9789,0.00151,313.5476,308.0722,51.9066,13.5099539,0
SAT-63162,-921.2351064545592,771.4143467571038,-7350.154169552167,4.916614508220564,-5.28230223565865,-1.1639858406324992,88.9788,0.0012684,313.5281,309.8323,50.1711,13.51007145,0
SAT-63163,-1672.5848341150258,2156.533566092458,6753.588218971437,-4.503120277484668,5.16863336850897,-2.7686170895197817,88.9784,0.0012822,311.0132,239.5996,120.3914,13.96159982,0
SAT-63164,2508.0132469452737,-2500.787009338411,6548.252575294486,-4.336535014094561,4.7522417973203,3.479979699310863,88.9786,0.0014111,313.395,311.8351,48.1594,13.50998142,0
SAT-63165,806.3209126324102,-1072.9351133723349,-7323.041391571749,4.9339399766623915,-5.234201136465253,1.3152828469348063,88.979,0.0013893,313.5021,310.1674,49.826,13.51001768,0
SAT-63166,-4748.152241698201,5046.2972527947895,-2752.332776743301,1.7382515301496475,-2.073618840090015,-6.789970886238788,88.9788,0.0012858,313.2056,315.0442,44.9667,13.50996111,0
SAT-63167,3100.207335651493,-3506.9751487798762,-5787.8754251319315,3.93791755323695,-4.108181664028057,4.599056332187677,88.9788,0.001358,313.2756,303.0351,56.9495,13.50977834,0
SAT-63168,-3910.729255769293,4339.703459367952,4627.503861104533,-3.1777305486196283,3.251694510674419,-5.724081544318326,88.9788,0.0011909,313.3161,311.376,48.6367,13.51005115,0
SAT-63169,3821.049856057499,-4016.578587804624,4912.003348230915,-3.2114192161621276,3.656190116755946,5.48800163611279,88.9788,0.0012645,312.972,290.9402,69.0402,13.62011725,0
SAT-63170,5049.6526631257675,-5376.384542489692,1002.6075082405979,-0.5678308566862572,0.8172094781850953,7.253962527565702,88.9788,0.0014764,313.4532,306.3046,53.6741,13.50977839,0
SAT-63171,4754.481070995602,-5033.097918959619,2734.014566484831,-1.7333434511174808,2.060817817438322,6.807430304155831,88.9787,0.0012236,313.3251,310.2087,49.7993,13.50995834,0
SAT-63172,4761.747009708575,-5213.204674941621,-2361.3472501908795,1.6765939423486034,-1.6100084376446155,6.941107045430593,88.979,0.0010234,313.1879,316.3922,43.6419,13.50994859,0
SAT-63173,-2494.985126383104,2871.0132940565686,6404.6686565578775,-4.33555218579052,4.558438625813949,-3.7237587226798303,88.9785,0.0010755,313.2924,310.3777,49.6434,13.51003285,0
SAT-63174,3843.033291203435,-3998.552828196771,4963.361760549118,-3.2415707144118175,3.652220597350327,5.452102554804854,88.9788,0.0011414,313.2545,319.0477,40.9815,13.50997825,0
